1.585e+07	2.776e-10
1.622e+07	2.722e-10
1.660e+07	2.669e-10
1.698e+07	2.616e-10
1.738e+07	2.565e-10
1.778e+07	2.515e-10
1.820e+07	2.465e-10
1.862e+07	2.417e-10
1.905e+07	2.370e-10
1.950e+07	2.323e-10
1.995e+07	2.277e-10
2.042e+07	2.233e-10
2.089e+07	2.189e-10
2.138e+07	2.146e-10
2.188e+07	2.104e-10
2.239e+07	2.063e-10
2.291e+07	2.022e-10
2.344e+07	1.982e-10
2.399e+07	1.944e-10
2.455e+07	1.905e-10
2.512e+07	1.868e-10
2.570e+07	1.831e-10
2.630e+07	1.795e-10
2.692e+07	1.760e-10
2.754e+07	1.726e-10
2.818e+07	1.692e-10
2.884e+07	1.659e-10
2.951e+07	1.626e-10
3.020e+07	1.594e-10
3.090e+07	1.563e-10
3.162e+07	1.532e-10
3.236e+07	1.502e-10
3.311e+07	1.473e-10
3.388e+07	1.444e-10
3.467e+07	1.415e-10
3.548e+07	1.388e-10
3.631e+07	1.360e-10
3.715e+07	1.334e-10
3.802e+07	1.308e-10
3.890e+07	1.282e-10
3.981e+07	1.257e-10
4.074e+07	1.232e-10
4.169e+07	1.208e-10
4.266e+07	1.184e-10
4.365e+07	1.161e-10
4.467e+07	1.138e-10
4.571e+07	1.116e-10
4.677e+07	1.094e-10
4.786e+07	1.072e-10
4.898e+07	1.051e-10
5.012e+07	1.031e-10
5.129e+07	1.010e-10
5.248e+07	9.906e-11
5.370e+07	9.712e-11
5.495e+07	9.521e-11
5.623e+07	9.334e-11
5.754e+07	9.151e-11
5.888e+07	8.971e-11
6.026e+07	8.795e-11
6.166e+07	8.622e-11
6.310e+07	8.453e-11
6.457e+07	8.287e-11
6.607e+07	8.124e-11
6.761e+07	7.965e-11
6.918e+07	7.808e-11
7.079e+07	7.655e-11
7.244e+07	7.504e-11
7.413e+07	7.357e-11
7.586e+07	7.212e-11
7.762e+07	7.071e-11
7.943e+07	6.932e-11
8.128e+07	6.796e-11
8.318e+07	6.662e-11
8.511e+07	6.531e-11
8.710e+07	6.403e-11
8.913e+07	6.277e-11
9.120e+07	6.154e-11
9.333e+07	6.033e-11
9.550e+07	5.914e-11
9.772e+07	5.798e-11
1.000e+08	5.684e-11
1.023e+08	5.572e-11
1.047e+08	5.462e-11
1.072e+08	5.355e-11
1.096e+08	5.250e-11
1.122e+08	5.146e-11
1.148e+08	5.045e-11
1.175e+08	4.946e-11
1.202e+08	4.849e-11
1.230e+08	4.753e-11
1.259e+08	4.660e-11
1.288e+08	4.568e-11
1.318e+08	4.478e-11
1.349e+08	4.390e-11
1.380e+08	4.304e-11
1.413e+08	4.219e-11
1.445e+08	4.136e-11
1.479e+08	4.055e-11
1.514e+08	3.975e-11
1.549e+08	3.897e-11
1.585e+08	3.820e-11
1.622e+08	3.745e-11
1.660e+08	3.671e-11
1.698e+08	3.599e-11
1.738e+08	3.528e-11
1.778e+08	3.458e-11
1.820e+08	3.390e-11
1.862e+08	3.323e-11
1.905e+08	3.258e-11
1.950e+08	3.193e-11
1.995e+08	3.131e-11
2.042e+08	3.069e-11
2.089e+08	3.008e-11
2.138e+08	2.949e-11
2.188e+08	2.891e-11
2.239e+08	2.834e-11
2.291e+08	2.778e-11
2.344e+08	2.723e-11
2.399e+08	2.669e-11
2.455e+08	2.617e-11
2.512e+08	2.565e-11
2.570e+08	2.514e-11
2.630e+08	2.465e-11
2.692e+08	2.416e-11
2.754e+08	2.368e-11
2.818e+08	2.322e-11
2.884e+08	2.276e-11
2.951e+08	2.231e-11
3.020e+08	2.187e-11
3.090e+08	2.143e-11
3.162e+08	2.101e-11
3.236e+08	2.059e-11
3.311e+08	2.019e-11
3.388e+08	1.979e-11
3.467e+08	1.940e-11
3.548e+08	1.901e-11
3.631e+08	1.864e-11
3.715e+08	1.827e-11
3.802e+08	1.791e-11
3.890e+08	1.755e-11
3.981e+08	1.720e-11
4.074e+08	1.686e-11
4.169e+08	1.653e-11
4.266e+08	1.620e-11
4.365e+08	1.588e-11
4.467e+08	1.556e-11
4.571e+08	1.525e-11
4.677e+08	1.495e-11
4.786e+08	1.465e-11
4.898e+08	1.436e-11
5.012e+08	1.408e-11
5.129e+08	1.380e-11
5.248e+08	1.352e-11
5.370e+08	1.326e-11
5.495e+08	1.299e-11
5.623e+08	1.273e-11
5.754e+08	1.248e-11
5.888e+08	1.223e-11
6.026e+08	1.199e-11
6.166e+08	1.175e-11
6.310e+08	1.151e-11
6.457e+08	1.128e-11
6.607e+08	1.106e-11
6.761e+08	1.084e-11
6.918e+08	1.062e-11
7.079e+08	1.041e-11
7.244e+08	1.020e-11
7.413e+08	9.998e-12
7.586e+08	9.798e-12
7.762e+08	9.602e-12
7.943e+08	9.409e-12
8.128e+08	9.221e-12
8.318e+08	9.036e-12
8.511e+08	8.855e-12
8.710e+08	8.677e-12
8.913e+08	8.503e-12
9.120e+08	8.332e-12
9.333e+08	8.165e-12
9.550e+08	8.001e-12
9.772e+08	7.840e-12
1.000e+09	7.682e-12
1.023e+09	7.527e-12
1.047e+09	7.375e-12
1.072e+09	7.227e-12
1.096e+09	7.081e-12
1.122e+09	6.938e-12
1.148e+09	6.798e-12
1.175e+09	6.660e-12
1.202e+09	6.525e-12
1.230e+09	6.393e-12
1.259e+09	6.264e-12
1.288e+09	6.137e-12
1.318e+09	6.012e-12
1.349e+09	5.890e-12
1.380e+09	5.770e-12
1.413e+09	5.653e-12
1.445e+09	5.538e-12
1.479e+09	5.425e-12
1.514e+09	5.314e-12
1.549e+09	5.206e-12
1.585e+09	5.099e-12
1.622e+09	4.995e-12
1.660e+09	4.893e-12
1.698e+09	4.792e-12
1.738e+09	4.694e-12
1.778e+09	4.598e-12
1.820e+09	4.503e-12
1.862e+09	4.411e-12
1.905e+09	4.320e-12
1.950e+09	4.231e-12
1.995e+09	4.143e-12
2.042e+09	4.058e-12
2.089e+09	3.974e-12
2.138e+09	3.891e-12
2.188e+09	3.810e-12
2.239e+09	3.731e-12
2.291e+09	3.654e-12
2.344e+09	3.578e-12
2.399e+09	3.503e-12
2.455e+09	3.430e-12
2.512e+09	3.358e-12
2.570e+09	3.288e-12
2.630e+09	3.219e-12
2.692e+09	3.151e-12
2.754e+09	3.085e-12
2.818e+09	3.020e-12
2.884e+09	2.956e-12
2.951e+09	2.893e-12
3.020e+09	2.832e-12
3.090e+09	2.772e-12
3.162e+09	2.713e-12
3.236e+09	2.655e-12
3.311e+09	2.599e-12
3.388e+09	2.543e-12
3.467e+09	2.489e-12
3.548e+09	2.435e-12
3.631e+09	2.383e-12
3.715e+09	2.331e-12
3.802e+09	2.281e-12
3.890e+09	2.232e-12
3.981e+09	2.183e-12
4.074e+09	2.136e-12
4.169e+09	2.089e-12
4.266e+09	2.044e-12
4.365e+09	1.999e-12
4.467e+09	1.955e-12
4.571e+09	1.912e-12
4.677e+09	1.870e-12
4.786e+09	1.829e-12
4.898e+09	1.788e-12
5.012e+09	1.748e-12
5.129e+09	1.709e-12
5.248e+09	1.671e-12
5.370e+09	1.634e-12
5.495e+09	1.597e-12
5.623e+09	1.561e-12
5.754e+09	1.526e-12
5.888e+09	1.491e-12
6.026e+09	1.457e-12
6.166e+09	1.424e-12
6.310e+09	1.391e-12
6.457e+09	1.359e-12
6.607e+09	1.328e-12
6.761e+09	1.297e-12
6.918e+09	1.267e-12
7.079e+09	1.238e-12
7.244e+09	1.209e-12
7.413e+09	1.180e-12
7.586e+09	1.152e-12
7.762e+09	1.125e-12
7.943e+09	1.098e-12
8.128e+09	1.072e-12
8.318e+09	1.047e-12
8.511e+09	1.021e-12
8.710e+09	9.967e-13
8.913e+09	9.726e-13
9.120e+09	9.489e-13
9.333e+09	9.256e-13
9.550e+09	9.029e-13
9.772e+09	8.806e-13
1.000e+10	8.587e-13
1.023e+10	8.373e-13
1.047e+10	8.163e-13
1.072e+10	7.957e-13
1.096e+10	7.756e-13
1.122e+10	7.558e-13
1.148e+10	7.365e-13
1.175e+10	7.175e-13
1.202e+10	6.990e-13
1.230e+10	6.808e-13
1.259e+10	6.630e-13
